authors,text
2,we are going in saturday.  thanksgiving was great.  i played golf all weekend.  how was yours.  i really appreciate you sending that resume on.  did you get this reply earlier?  my cpu keeps blowing up. 
2,"Subject:RE:i think so, but i haven't made definite plans yet.  are you? i called my brother in law and he said he'd talk to someone to see what's out there."
2,"Subject: RE: are you going in town for the lsu game this weekend?         From:   ""Allen, Jill (US - Houston)"" <jilallen@deloitte.com>@ENRON"
2,Subject:  RE:    send it to me when you get a chance and i'll give it to him.        From: Matthew.Lenhart@enron.com [mailto:Matthew.Lenhart@enron.com << File: mailto:Matthew.Lenhart@enron.com >>  <<
2,"Subject: RE:    yeah.  i can email it to you.  i will give you a call later tonight.               From:   ""Allen, Jill (US - Houston)"" <jilallen@deloitte.com>@ENRON"
2,Subject:  RE:       i'll talk to him and let you know.  do you have a resume put    together?       
2,you aren't going in for the wedding until sunday now? 
2,have you heard back from enron? 
2,"Subject:jobsMatt,To refresh your memory from Friday night, I got laid off and am doing independent work right now.  Although the money is good, the stability is a factor. So, if there is anyone you might know at Enron to help me get an interview for that associate program, I would appreciate it.  My resume is attached.  Thanks for helping me out.  Take care."
2, http://abcnews.go.com/sections/us/WolfFiles/wolffiles.html 
2,i can think of a few things 
2,Subject:RE:i was just kidding.  i am very sweet.  i feel terrible that you didn't sleepwell. if there was anything i could do to make you feel better i would.
2,Subject: RE:real sweet.  you have a stone heart.
2,Subject:  RE:   of course you don't.  you just dream up these things so i will feel   sorry
2,"Subject: RE:   um, i don't remember that."
2,"Subject:  RE:      that's your fault.  you were taking up over half of the bed, i had to      ask"
2,"---------------------- Forwarded by Matthew Lenhart/HOU/ECT on 04/30/2001 12:06 PM ---------------------------""Ryan Lee"" <ralee@rmi.net> on 04/27/2001 03:33:09 PM"
2,---------------------- Forwarded by Matthew Lenhart/HOU/ECT on 05/10/2001 12:05 PM ---------------------------From:Ken Shulklapper@ENRON COMMUNICATIONS on 05/10/2001 11:14 AM
2,Subject:these are funny as heck - BRANDED.MPG  - BEACH1.mpg
2,anyone going out for halloween tonight?
2,i am going out tonight to get wasted if anyone is interested.  jill allen finishes her cpa today and she and her friends are going to party.
2,did they look good or lucky to win?  how is roy playing?
2,actually they are not looking at us.  some of our lawyers defended revlon.  i heard it wrong. 
2,"Subject:RE:You guys could be off to the ""drag"" races."
2,Subject: RE:i dont know but we would be the prettiest in the industry.
2,Subject:  RE:   Revlon? Hmmm...cute. How do you feel about trading mascera?
2,Subject: RE:   sorry i had to run last night.  so the word is now that enron has about
2,"step up and go out like a man.  stop crying like a lil' bitch.   sierra is gonna be packed with girls dressed like lil hookers.  go home, nap and then be ready to go by 8:30-9. "
2,did they look lazy?  they always seem over-confident.
2,our stock is taking a bath. 
2,Subject:RE: i was just about to email you.  why is it worthless?
2,Subject: RE:my 401k is now worthless.  i have no money.
2,Subject:  RE:   how was portland
2,Subject: RE:   great.  good to hear.  i got back last night.
2,"i will be in town.  i have a dinner to go to at 6:30, but i am going out after that.  you should give me a call.  i think you have my cell phone number right? "
2,Subject:RE:i haven't even thought about it...but yea- i bet we dogo out.  will you still be in town?
2,Subject:RE:> >> > i dont hate it.  i'm just tired of it.
2,"that isn't snoring, that is the sound of my teeth chattering b/c i have no covers. "
2,"Subject:RE:how would you know, you always fall asleep in like 2 seconds.  you are theone who snores.  very annoying."
2,Subject: RE:i am tired.  you snore.
2,Subject:  RE:   it's not going to zero.  you need to think more positively.
2,Subject: RE:   it is going to zero
2,Subject:  RE:      nice.  i just talked to fayez and he said it will be up next week.
2,"that is how i want you to refer to me as ""the king"" "
2,Subject:RE:i don't think so.
2,Subject: RE:i'm the king
2,"Subject:  RE:   whatever, i do what i want.  i am a princess."
2,Subject: RE:   i would have to regulate
2,Subject:  RE:      yes you would.
2,Subject: RE:      you can't be cheap if you take me out.  i won't stand for it.
2,Subject:  RE:         not a problem.  i am not cheap.
2,"Subject: RE:         i was thinking somewhere that requires a jacket, like tony's."
2,"Subject:  RE:            yeah, i was thinking somewhere like mcdonald's.  that may be   too"
2,Subject: RE:            we can go somewhere nice.  real nice.
2,"Subject:  RE:               fine, i'll take you to dinner but only b/c i am sweet like      that."
2,Subject: RE:               i am not letting you out of this
2,Subject:  RE:                  oh really?  and who would that be?
2,Subject: RE:                  oh.  my bad.  i must have had you messed up with some
2,"Subject:  RE:                     bet?  really, i have no idea what you're talking   about."
2,Subject: RE:                     colorado beat texas a&m.  i know you remember the bet.
2,Subject:  RE:                        i don't know what you're talking about.
2,Subject: RE:                        tamu lost by 10.
2,Subject:  RE:                           \ why do i have to buy you dinner when you get      back?
2,Subject: RE:                           no i am not lying.  i flew here last night.
2,Subject:  RE:                              are you lying?
2,Subject: RE:                              i am out of town.  i am in portland.  you can
2,Subject:  RE:                                 did lsu win?  aren't you supposed to be   out
2,Subject: RE:                                 watched lsu and then went to r&r.  we got
2,"Subject:  RE:                                    well, then i guess i must have called.      what"
2,Subject: RE:                                    i saw it on the caller id the next day.
2,"Subject:  RE:                                       i don't know, i don't remember   calling"
2,Subject: RE:                                       i saw that you guys called around
2,"Subject:  RE:                                          i never thought you were coming      over,"
2,"Subject: RE:                                          sorry i didn't make it over sat,"
2,"Subject:  RE:                                             nice, i'm sure you will.  i'll   be"
2,Subject: RE:                                             yeah.  i am going to a dinner
2,"Subject:  RE:                                                i know, i am out of   control."
2,Subject: RE:                                                party girl
2,Subject:  RE:                                                   sleeping.
2,Subject: RE:                                                   what are you doing
2,Subject:  RE:                                                      that shouldn't be a         problem.
2,Subject: RE:                                                      don't worry.  you and
2,"Subject:  RE:                                                         good, glad you're         excited."
2,Subject: RE:                                                         i will.  i will
2,Subject:  RE:                                                            i did not.  i   got
2,Subject: RE:                                                            i slept on the
2,"Subject:   RE:                                                               whatever,   you"
2,Subject: RE:                                                               stay at your
2,Subject:      RE:                                                                  what's   that?
2,Subject:   RE:                                                                  yep.
2,Subject:         RE:                                                                     are   you
2,Subject:      RE:                                                                     you
2,"Subject:            RE:      whatever,"
2,Subject:         RE:
2,Subject:               RE:   you
2,Subject:            RE:
2,Subject:                  RE:            you'll
2,Subject:               RE:
2,Subject:                     RE:            why?
2,Subject:                  RE:
2,"Subject:                        RE:                  exactly,"
2,Subject:                     RE:
2,i knew you would bag me again!  if you have to work there is nothing you can do about that.  i am going to baton rouge on saturday for an engagement party.  i will probably go out on friday.  when do you get back from chicago?  give me a call and maybe we can do something next week. 
2,"Subject:RE:the wedding was okay. you know how it goes...they all start to blendtogether. what did you do last weekend? you're going to kill me, but i am"
2,Subject: RE:nothing is going on here.  how was the wedding this weekend?  i am still
2,lets head up to austin on saturday night.  i got an email from that girl at the black swan.  she lives in austin but will be at a wedding on sat.   
2,that is probably what i will end up doing.  i need to find some really nice smelling oil though. 
2,Subject:RE:They have gay people at LaStada??? J/K - I'm not sure why they are going there.  They said that there is a big
2,Subject: RE: the only thing at la strada is a bunch of nancy boys.  are your friends trying to meet gay guys or are they gay?     
2,Subject:  RE:    I'll let you know.  Sierra would be fun.    My roommate and her friends are going to LaStrada....I'm not sure what    is going on there.
2,Subject: RE:    i don't want to be a soilder during the war.  where are you going if you    go    out?  sierra?  let me knwo if you decide to go out b/c i think it would
2,"you think houston is the armpit of the world?  i love it hear.  the weather sucks in the summer, but other than that it is a blast.  so you do work for strip clubs huh?  that is interesting.  what is your stripper name? "
2,it is going to zero 
2,Subject:RE:nice.  i just talked to fayez and he said it will be up next week.
2,Subject: RE:13 days straight.  it is trading just over $11.
2,"Subject:  RE:    all the stocks are down, not just enron."
2,are you going in town for the lsu game this weekend? 
2,Subject:RE:send it to me when you get a chance and i'll give it to him. 
2,"Subject: RE: yeah.  i can email it to you.  i will give you a call later tonight.         From:   ""Allen, Jill (US - Houston)"" <jilallen@deloitte.com>@ENRON"
2,Subject:  RE:    i'll talk to him and let you know.  do you have a resume put together?        From: Matthew.Lenhart@enron.com [mailto:Matthew.Lenhart@enron.com << File: mailto:Matthew.Lenhart@enron.com >>  <<
2,Subject: RE:    definately.  tell him i trade west basis in the natural gas market.  i    appreciate it.        
2,"mostly internal trading.  bidweek starts today, so we will see if physical volume picks up. "
2,Subject:are tradingvolumes down or has business picked up to normal activity?  do you think the merger will go through?
2,i am out of town.  i am in portland.  you can buy me dinner when we get back. 
2,Subject:RE:did lsu win?  aren't you supposed to be out of town or something?
2,Subject: RE:watched lsu and then went to r&r.  we got pretty drunk.  you guys sounded
2,"Subject:  RE:   well, then i guess i must have called.  what did you do sat night"
2,Subject: RE:   i saw it on the caller id the next day.
2,"Subject:  RE:      i don't know, i don't remember calling you at 4."
2,Subject: RE:      i saw that you guys called around 4am.  partying huh?  what were you
2,"Subject:  RE:         i never thought you were coming over, we were just messing with   you."
2,"Subject: RE:         sorry i didn't make it over sat, i passed out.  how was sat?"
2,"Subject:  RE:            nice, i'm sure you will.  i'll be sure not to answer my phone."
2,Subject: RE:            yeah.  i am going to a dinner at pappas steakhouse and then
2,"Subject:  RE:               i know, i am out of control. are you going out?"
2,Subject: RE:               party girl
2,Subject:  RE:                  sleeping.
2,Subject: RE:                  what are you doing tonight?
2,Subject:  RE:                     that shouldn't be a problem.
2,Subject: RE:                     don't worry.  you and jen just need to be ready to
2,"Subject:  RE:                        good, glad you're excited.  don't forget to bring   some"
2,Subject: RE:                        i will.  i will sleep in the middle.  sat is going
2,Subject:  RE:                           i did not.  i got up and when i came back you   were
2,Subject: RE:                           i slept on the edge.  you kept tugging on the
2,"Subject:  RE:                              whatever, you were taking up the whole entire      bed"
2,Subject: RE:                              stay at your place even though you are a bed
2,Subject:  RE:                                 what's that?
2,Subject: RE:                                 yep.  looks like i found the formula.
2,Subject:  RE:                                    are you having a better day today?
2,Subject: RE:                                    you are so mean.  why can't you be
2,"Subject:  RE:                                       whatever, i know you were kidding,   so"
2,Subject: RE:                                       just kidding.  you need to relax a
2,Subject:  RE:                                          you are a jerk
2,Subject: RE:                                          i am going to the strip club.  do
2,Subject:  RE:                                              you'll be fine
2,Subject: RE:                                             i resent that too
2,Subject:  RE:                                                why? it's true.  i resent   the
2,Subject: RE:                                                i resent that last comment
2,"Subject:  RE:                                                   exactly, see, worthless."
2,Subject: RE:                                                   i am gonna buy you a bmw
2,"Subject:  RE:                                                      whatever, from now on   i"
2,Subject: RE:                                                      it is so easy b/c you
2,Subject:  RE:                                                         you love trying to      get
2,Subject: RE:                                                         you have such a
2,"Subject:  RE:                                                            matt, it's   cool."
2,Subject: RE:                                                            just chill
2,Subject:   RE:                                                               i'm not   getting
2,Subject: RE:                                                               it isn't
2,"Subject:      RE:                                                                  no, i'm   not."
2,i will be pissed if i can walk out of this party 
2,"Subject:FW: Meet the Pool, Venue changenow its a party"
2,"Subject:Meet the Pool, Venue changeThe party is still on."
2,you partied it up at jazz fest?  i still have never been.  who did you go there with?
2,"i hate notre dame.  tim, i need to get down to your office today."
2,i think that all they do is bark and freak out.  they aren't good dogs.  they aren't friendly.  and i am not angry. 
2,"Subject:RE:you don't have to get angry about it.  i do know what a cockerspaniel is, ijust don't like them.   i used to, but not since i saw melissa's.  you still"
2,"Subject: RE:look, damn it, they have all the personality in the world and they are not"
2,"Subject:  RE:   well, i am not getting a cockerspaniel, they are too big, and all of the   ones i have been around are boring.  no personality."
2,Subject: RE:   yeah i had one.   her name was mandy and she was the sweetest dog and my
2,Subject:  RE:      that was mean.  did you really used to have one?  my friend melissa   has
2,Subject: RE:      your retarded.  i used to have one.  they are great dogs.
2,Subject:  RE:         cockerspaniels are retarded.  why do you think i should get one of         those?
2,Subject: RE:         i think they are all bark and no bite.  i think they could get
2,"Subject:  RE:            no, i am not kidding and no i don't want it b/c of the taco   bell"
2,i guess i won't take paige to this 
2,"Subject:Holiday Party - CanceledI know that this is a difficult time for all of us.  With everything going on inside the company as well as in the world around us, we have been carefully considering whether a holiday celebration is appropriate this year.  To be honest, employee feedback has been mixed.  Many viewed the holiday party as a unique opportunity for us to come together as Enron employees to share the spirit of the season.  Others felt a holiday party would be improper given the company's current circumstances."
2,what  time is golf for?
2," From: ""SoRelle, Andrea L"" <ASoRelle@h-s.com>@ENRON [mailto:IMCEANOTES-+22SoRelle+2C+20Andrea+20L+22+20+3CASoRelle+40h-s+2Ecom+3E+40ENRON@ENRON.com]"
2,"Subject:FW: FW: Do this, it's hilarious!From: elizabeth caldwell [mailto:caldwell_elizabeth@hotmail.com]"
2,"Subject: Fwd: FW: Do this, it's hilarious!"
2," From: ""SoRelle, Andrea L"" <ASoRelle@h-s.com>@ENRON [mailto:IMCEANOTES-+22SoRelle+2C+20Andrea+20L+22+20+3CASoRelle+40h-s+2Ecom+3E+40ENRON@ENRON.com]"
2,Subject:FW: New Darwin Award winners are in...From: Hugh Ramsey [mailto:hramsey@Intellimark-IT.com]
2,Subject: New Darwin Award winners are in...
2,does anyone have a picture of max when he used to walk around and flex his pecs?
2,thank you for your help 
2,Subject:RE: done
2,Subject:RE: Astra Power also needs to be added to this product
2,Subject:RE: done
2,Subject:Stephanie-
2,i am gonna drink like a kennedy 
2,"Subject:RE: Meet the Pool, Venue changeI am gonna drink like Jenna Bush"
2,"Subject:RE: Meet the Pool, Venue changei am definately bringing back some talent to the stabbin cabin"
2,"Subject:RE: Meet the Pool, Venue changei'll be pissed if i don't tackle some clam"
2,"Subject:RE: Meet the Pool, Venue changei will be pissed if i can walk out of this party"
2,"Subject:FW: Meet the Pool, Venue changenow its a party"
2,"Subject:Meet the Pool, Venue changeThe party is still on."
2,it isn't that big of a deal.  why don't you just relax about the whole thing. 
2,"Subject:RE:no, i'm not.  by the way, i broke down and told jenn about the whole bonniething.  she doesn't think i look like her either so now i am feeling much"
2,Subject: RE:no.  you are so gullable.
2,"Subject:  RE:   so, are you really ""hitting the strip clubs"" tonight?"
2,Subject: RE:   ok
2,"Subject:  RE:      ok, enough.  this isn't funny anymore."
2,Subject: RE:      yeah.  i think we are hitting the strip clubs.
2,Subject:  RE:         of course i am.  i am going out straight from work.  you?
2,Subject: RE:         i am ready to go tonight.  you going out?
2,"Subject:  RE:            shut up, stop lying.  i don't believe you at all."
2,give me a call 
2,Subject:RE: Lousyanna State vs. Texas - Pretenders vs. Contendersanybody saying anything about the stock price.  rumors are coming out about us getting bought out by shell or a large private equity shop.
2,Subject:RE: Lousyanna State vs. Texas - Pretenders vs. Contendersfamous vassigh quotes:
2,good to hear from you.  looks like you got out at the right time.  ene is a sinking ship.  your boy fastow and skilling have sunk it.  are they making you work 100 hour weeks yet?   
2,"Subject:holaHey bud, thought I'd drop a note and say hi.  How's life...you hanging in there?  Dallas is good, Whit likes school, Ilike Warburg, not much else to tell  give me a call whenever you get a chance.  214-969-4055"
2,read the bottom of the email with some chicks idea as a gift
2,"i was thinking somewhere that requires a jacket, like tony's.  someplace that is like $30 an entree. "
2,"Subject:RE:yeah, i was thinking somewhere like mcdonald's.  that may be too nicethough.  what do you think?"
2,Subject: RE:we can go somewhere nice.  real nice.
2,"Subject:  RE:   fine, i'll take you to dinner but only b/c i am sweet like that.  i   still"
2,Subject: RE:   i am not letting you out of this
2,Subject:  RE:      oh really?  and who would that be?
2,Subject: RE:      oh.  my bad.  i must have had you messed up with some other girl i
2,"Subject:  RE:         bet?  really, i have no idea what you're talking about.  you must   be"
2,Subject: RE:         colorado beat texas a&m.  i know you remember the bet.
2,Subject:  RE:            i don't know what you're talking about.
2,Subject: RE:            tamu lost by 10.
2,Subject:  RE:               \ why do i have to buy you dinner when you get back?
2,Subject: RE:               no i am not lying.  i flew here last night.
2,Subject:  RE:                  are you lying?
2,Subject: RE:                  i am out of town.  i am in portland.  you can buy me
2,Subject:  RE:                     did lsu win?  aren't you supposed to be out of town or            something?
2,Subject: RE:                     watched lsu and then went to r&r.  we got pretty
2,"Subject:  RE:                        well, then i guess i must have called.  what did   you"
2,Subject: RE:                        i saw it on the caller id the next day.
2,"Subject:  RE:                           i don't know, i don't remember calling you at 4."
2,Subject: RE:                           i saw that you guys called around 4am.  partying
2,"Subject:  RE:                              i never thought you were coming over, we were      just"
2,"Subject: RE:                              sorry i didn't make it over sat, i passed"
2,"Subject:  RE:                                 nice, i'm sure you will.  i'll be sure not   to"
2,Subject: RE:                                 yeah.  i am going to a dinner at pappas
2,"Subject:  RE:                                    i know, i am out of control. are you   going"
2,Subject: RE:                                    party girl
2,Subject:  RE:                                       sleeping.
2,Subject: RE:                                       what are you doing tonight?
2,Subject:  RE:                                          that shouldn't be a problem.
2,Subject: RE:                                          don't worry.  you and jen just
2,"Subject:  RE:                                             good, glad you're excited.   don't"
2,Subject: RE:                                             i will.  i will sleep in the
2,Subject:  RE:                                                i did not.  i got up and   when
2,Subject: RE:                                                i slept on the edge.  you
2,"Subject:  RE:                                                   whatever, you were   taking"
2,Subject: RE:                                                   stay at your place even
2,Subject:  RE:                                                      what's that?
2,Subject: RE:                                                      yep.  looks like i
2,Subject:  RE:                                                         are you having a      better
2,Subject: RE:                                                         you are so mean.
2,"Subject:  RE:                                                            whatever, i   know"
2,Subject: RE:                                                            just kidding.
2,Subject:   RE:                                                               you are a   jerk
2,Subject: RE:                                                               i am going
2,Subject:      RE:                                                                   you'll   be
2,Subject:   RE:                                                                  i resent
2,Subject:         RE:                                                                     why?   it's
2,Subject:      RE:                                                                     i
2,"Subject:            RE:      exactly,"
2,Subject:         RE:                                                                        i
2,"Subject:               RE:         whatever,"
2,Subject:            RE:
2,Subject:                  RE:      you
2,Subject:               RE:
2,this is still my email.  what is going on?  how is your business doing?
2,good job mcfly! 
2,Subject:RE:i was listening to a message and went to wash my hands and dropped it in thesink
2,Subject: RE:7138258410.  how did you drop your phone in water?
2,Subject:  RE:   were you out of town for work?   send me your # again.  i dropped my phone in water and had to get a new
2,let me know when you want to go out.  i can go out any night.
2,here is our bet on cu/a&m game this summer.  i have cu -8.  we can think of a dinner later. 
2,Subject:RE:sounds exciting.  want to go to dinner with me before you have your 'matttime'?
2,Subject: RE:probablyl gonna just kick it
2,Subject:  RE:   i haven't thought about it yet.  what are you doing
2,"Subject: RE:   you know, whatever.  i will let you know later.  what are you doing"
2,Subject:  RE:      like what?
2,Subject: RE:      i can think of a few things
2,Subject:  RE:         i was just kidding.  i am very sweet.  i feel terrible that you      didn't
2,Subject: RE:         real sweet.  you have a stone heart.
2,are you not going to stand by me through this?   
2,Subject:RE:now i know you're lying.
2,"Subject: RE:just getting applications at denny's, house of pies, appleby's and chilis"
2,Subject:  RE:   if you're so serious then when are you going to start this new job?
2,Subject: RE:   i am serious
2,"Subject:  RE:      it's not hard for me to understand it, i just don't believe it.  i   think"
2,Subject: RE:      i won't be a waiter for more than a year.  it takes time.  it isn't
2,"Subject:  RE:         whatever, there is no way you are going to be a waiter at all.      you'll"
2,Subject: RE:         i am not joking.  it will just be temporary until i get back on my
2,Subject:  RE:            will you stop joking about that.  you are not going to be a      waiter.
2,Subject: RE:            i applied at house of pies last night.
2,"Subject:  RE:               so, why don't you start looking for a new job."
2,Subject: RE:               the stock is below $10 and the company might go bankrupt.
2,Subject:  RE:                  no it's not.  don't be so negative.
2,Subject: RE:                  looks like becoming a waiter is a better possibility
2,did you get a stripper?
2,no it is nice.  i shouldn't have any problems. 
2,Subject:Flooding?How is the rains and flooding down there? Will you have  problem getting out of Houston tomorrow? We will try to give you a call  tonight.
2, From: val.generes@accenture.com@ENRON [mailto:IMCEANOTES-val+2Egeneres+40accenture+2Ecom+40ENRON@ENRON.com]
2,did you call for me at work today?
2,i just heard that before and tori was joking w/ me about that.  i don't get it.  are we starting our contest tonight? 
2,Subject:RE:i don't know.  why
2,Subject: RE:do you think i am high maintanence?
2,Subject:  RE:    you make no sense.  you said i looked exactly like her.  i think you're   just saying that now b/c i think she's ugly.
2,Subject: RE:   i dont think you look like her anymore.  my judgement was off that day.
2,Subject:  RE:       i doubt that.  you better not be telling people you think i look   like
2,Subject: RE:      tori over here thinks bonnie is a hottie.
2,totally
2,"sorry i had to run last night.  so the word is now that enron has about 4 or 5 companies looking to take us over.  aol, lucent, revlon?, and a few others.  i will give you a call later. "
2,Subject:RE:It looks that way. Maybe I should sell to spark a rally. Hope things aregoing well otherwise. Talk to you soon.
2,Subject:enron is going to be a penny stock pretty soon.  sec is investigatingnow.
2,"i don't know.  i am going to golf sunday morning at the woodlands which is very nice.  i don't want to be real hung over, but i still might go out.  tonight i am definately going out."
2,i don't know for sure but that is what one of jen's friends said.  i didn't know if you guys had heard that or not.  don't bring it up if max hasn't mentioned it.  i think miami would be a lot more fun. 
2,"Subject:Re: Jen and Max!!!!Are you being serious Lenhart?  They need to make up their minds, QUICK.  GoAvs."
2,"Subject:      Re: Jen and Max!!!!> >> >> > Did they just assume we can all afford this! I'm poor and  stupid, I"
2,Subject: RE: Jen and Max!!!!> > i just looked at the prices for flights to cayman and they run  around> > $600.  this is going to cost over $1000.  start saving  now.> > >  
2,Subject: Re: Jen and  Max!!!!> > >> > >> > > I think we should dig up that slip that Matt  Hersh gave to Max
2,"Subject: Re: Jen and Max!!!!> > > >Date: Wed, 9 May 2001 12:55:06  -0600> > > >> > > >What is this book thing. I will crack skulls!  I'll wipe a booger"
2,dyron 
2,Subject:sammy marcos called meto tell me that he is ready to make the three of us his little bitches at dynegy.
2,how was your wedding on saturday?
2,there is a credit spread b/t ice and eol for phys transactions 
2,"Subject:what are teh oddsof this merger not going through?  a pwr trader that reliant's ice (trading platform) is having record breaking days.  just glad i never believed the ""hype'"
2,no thanks.  what aabout the happy hour with the hottie?
2,let me know what is up after you speak with her
2,i am sure that girl courtney walker would like to share some special memories also
2,i said i would go next weekend.   
2,Subject:RE:He sent me a note saying that the drive to Austin would be well worth it.What do you think?
2,Subject: RE:i think chad is pissed we aren't going to austin.  he sent me a message
2,Subject:  RE:   Next weekend would be better for me. I was looking forward to stretching   this weekend out as much as possible... and not being in a car for 6
2,i bought my ticket.  i arrive on that saturday @ 12:20pm.  i will email grandma.
2,fat ass 
2,"Subject:RE:neither, if you're gonna be a waiter, you can at least pick a goodrestaurant so you can give me free meals."
2,Subject: RE:what is a better restaurant to work at? house of pies or denny's?
2,"Subject:  RE:   whatever, you're the perverted old man."
2,Subject: RE:   you love it when i come over.  i satisfy your appetitie for lovin.
2,"Subject:  RE:      very funny.  whatever, you had plenty of covers.   if you're so      miserable"
2,"Subject: RE:      that isn't snoring, that is the sound of my teeth chattering b/c i"
2,"Subject:  RE:         how would you know, you always fall asleep in like 2 seconds.  you      are"
2,Subject: RE:         i am tired.  you snore.
2,i still need to decide whether or not i am going.  i think this guy is putting an offer on my house and i might need to look for a house.  how was bama?  did you party after we rolled them or was kenny to pissed? 
2,"Subject:RE: Daily Dosewhat are your plans for this weekend, regarding nickie's wedding?"
2,Subject:Daily DoseIncredible performance Saturday.  Georgia is now my 2nd favorite team.
2,that was great.  that is as funny as i get.
2,looks like i am going to work at denny's. stock is down about another 2.50.
2,"they did talk to the trading floor yesterday and everyone was upset.  the only thing i can say for him is that at least he has hung around and stood in the fire.  skilling and fastow bolted.  i have no respect for them.  i guess his golden parachutte was in place since 89, but that was a situation in which the company is trading at 80 and we are taken over at 110.  not 90 down to 10.   "
2,Subject:Golden ParachuteI read in the WSJ that Lay is foregoing his $60.2 million parachute. Howthoughtful! The article said that considerable pressure was exerted by the
2,nope.   
2,Subject:RE:sorry - i don't know her. have you seen her since then?
2,Subject: RE: nothing happened with either.  so what is up with the divorced girl?  do you know her?     
2,it was supposed to have some pics
2,the wedding was fun.  drank a lot during the day and i was worn out sat night after the game.  i am staying here this weekend. 
2,remember that shirley sent this to me.  it is funny but gross.---------------------- Forwarded by Matthew Lenhart/HOU/ECT on 05/09/2001 09:49 AM ---------------------------
2,do you like the avs chances?  i think it should be an awesome series.
2,too late.  meet me at my house. 
2,"Subject:RE:i changed my mind,  i think you need to come pick me up."
2,Subject: RE:excellent idea.  meet you at my house then.  great.
2,"Subject:  RE:   ok, so would you rather me just meet you at your house?"
2,Subject: RE:   we are meeting these people sunday morning at 10:30am to go to the golf
2,"Subject:  RE:      whatever, you're the perverted old man."
2,Subject: RE:      you love it when i come over.  i satisfy your appetitie for lovin.
2,"Subject:  RE:         very funny.  whatever, you had plenty of covers.   if you're so         miserable"
2,"Subject: RE:         that isn't snoring, that is the sound of my teeth chattering b/c i"
2,"Subject:  RE:            how would you know, you always fall asleep in like 2 seconds.   you"
2,"he went home already.  we went to dinner mon & tues.  i am just going to chill this week and party on saturday, maybe even friday a little.  are you going out tomorrow?"
2," From: ""Marcantel MM (Mitch)"" <MMMarcantel@equiva.com>@ENRON [mailto:IMCEANOTES-+22Marcantel+20MM+20+28Mitch+29+22+20+3CMMMarcantel+40equiva+2Ecom+3E+40ENRON@ENRON.com]"
2,Subject:FW:  TestI scored 19 (90%)...and I'm disappointed in my performance! Let's see if youany of you can top it.
2,enron is going to be a penny stock pretty soon.  sec is investigating now.
2,what is grandma's email address?
2,nope
2,i slept on the edge.  you kept tugging on the covers and tried to spoon with me.  its cool though. 
2,"Subject:RE:whatever, you were taking up the whole entire bed last night making itimpossible for me to fall asleep."
2,Subject: RE:stay at your place even though you are a bed hog
2,Subject:  RE:   what's that?
2,Subject: RE:   yep.  looks like i found the formula.
2,Subject:  RE:      are you having a better day today?
2,Subject: RE:      you are so mean.  why can't you be sweet like me?
2,"Subject:  RE:         whatever, i know you were kidding, so was i."
2,Subject: RE:         just kidding.  you need to relax a little.
2,Subject:  RE:            you are a jerk
2,Subject: RE:            i am going to the strip club.  do you want to meet me there?  i
2,Subject:  RE:                you'll be fine
2,Subject: RE:               i resent that too
2,Subject:  RE:                  why? it's true.  i resent the fact that you can't be   honest
2,Subject: RE:                  i resent that last comment
2,"Subject:  RE:                     exactly, see, worthless."
2,Subject: RE:                     i am gonna buy you a bmw
2,"Subject:  RE:                        whatever, from now on i just won't listen to   anything"
2,Subject: RE:                        it is so easy b/c you get all worked up and you are
2,Subject:  RE:                           you love trying to get on my nerves don't you?
2,Subject: RE:                           you have such a temper.
2,"Subject:  RE:                              matt, it's cool.  i was just playing!"
2,Subject: RE:                              just chill girl.
2,"Subject:  RE:                                 i'm not getting worked up, i was just   typing"
2,Subject: RE:                                 it isn't that big of a deal.  why don't
2,what do you mean you guess?   
2,Subject:RE:fine i guess
2,Subject: RE:7:30-8.  how does that sound?
2,"Subject:  RE:   i don't know, you tell me."
2,Subject: RE:   what time you coming over
2,Subject:  RE:      i don't think so.
2,Subject: RE:      if you win lets go to applebys and if i win lets go to redwood grill.
2,Subject:  RE:         nice analogy but i will win this bet so start thinking about where         you're
2,Subject: RE:         i don't think so.  sometimes the sun shines on a dogs ass but i
2,"Subject:  RE:            alright, i hope you're ready to buy me dinner again."
2,Subject: RE:            here is our bet on cu/a&m game this summer.  i have cu -8.  we
2,Subject:  RE:               sounds exciting.  want to go to dinner with me before you   have
2,Subject: RE:               probablyl gonna just kick it
2,Subject:  RE:                  i haven't thought about it yet.  what are you doing
2,just kidding.  you need to relax a little. 
2,Subject:RE:you are a jerk
2,Subject: RE:i am going to the strip club.  do you want to meet me there?  i will get
2,Subject:  RE:    you'll be fine
2,Subject: RE:   i resent that too
2,Subject:  RE:      why? it's true.  i resent the fact that you can't be honest with me
2,Subject: RE:      i resent that last comment
2,"Subject:  RE:         exactly, see, worthless."
2,Subject: RE:         i am gonna buy you a bmw
2,"Subject:  RE:            whatever, from now on i just won't listen to anything you say.   i"
2,Subject: RE:            it is so easy b/c you get all worked up and you are not sure
2,Subject:  RE:               you love trying to get on my nerves don't you?
2,Subject: RE:               you have such a temper.
2,"Subject:  RE:                  matt, it's cool.  i was just playing!"
2,Subject: RE:                  just chill girl.
2,"Subject:  RE:                     i'm not getting worked up, i was just typing a   playful,"
2,Subject: RE:                     it isn't that big of a deal.  why don't you just relax
2,"Subject:  RE:                        no, i'm not.  by the way, i broke down and told   jenn"
