type,re,subject,the,erin
Test,0.0,0.0,1.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,1.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,1.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.0,1.0,0.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.35736288224143814,0.0,0.9339656152108021,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.5191003776210682,0.854713284062945,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.19842094421876952,0.980116895525902,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,1.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,1.0
Test,0.0,0.2905673533821907,0.956854541269711,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.19842094421876952,0.980116895525902,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.5191003776210682,0.854713284062945,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.5191003776210682,0.854713284062945,0.0
Test,0.0,0.2905673533821907,0.956854541269711,0.0
Test,0.2425488510447002,0.19249593480732055,0.9508498146077284,0.0
Test,0.0,0.0,1.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,1.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.19842094421876952,0.980116895525902,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.3438028174162574,0.27285490919821487,0.8985264722105173,1.0
Test,0.3438028174162574,0.27285490919821487,0.8985264722105173,1.0
Test,0.0,0.0,1.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.9294927826070247,0.36884030024042935,0.0,1.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.9294927826070247,0.36884030024042935,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,1.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.2905673533821907,0.956854541269711,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.1501141637763409,0.9886686693901704,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.19842094421876952,0.980116895525902,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.3438028174162574,0.27285490919821487,0.8985264722105173,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.3438028174162574,0.27285490919821487,0.8985264722105173,0.0
Test,0.0,0.0,1.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,1.0
Test,0.0,0.19842094421876952,0.980116895525902,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.0,0.0,1.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,1.0
Test,0.0,0.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.9294927826070247,0.36884030024042935,0.0,1.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.9294927826070247,0.36884030024042935,0.0,1.0
Test,0.0,1.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.2425488510447002,0.19249593480732055,0.9508498146077284,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.5191003776210682,0.854713284062945,0.0
Test,0.0,0.2905673533821907,0.956854541269711,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,1.0
Test,0.0,0.0,0.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.0,0.0,1.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.5191003776210682,0.854713284062945,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.2425488510447002,0.19249593480732055,0.9508498146077284,0.0
Test,0.0,0.0,0.0,0.0
Test,0.3438028174162574,0.27285490919821487,0.8985264722105173,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.5191003776210682,0.854713284062945,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.1501141637763409,0.9886686693901704,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.5191003776210682,0.854713284062945,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.19842094421876952,0.980116895525902,0.0
Test,0.2425488510447002,0.19249593480732055,0.9508498146077284,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.5191003776210682,0.854713284062945,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.2425488510447002,0.19249593480732055,0.9508498146077284,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.5191003776210682,0.854713284062945,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,1.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.1858515938741916,0.1474988487644898,0.9714439122602873,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.5191003776210682,0.854713284062945,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.5191003776210682,0.854713284062945,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,1.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.5191003776210682,0.854713284062945,0.0
Test,0.0,0.0,1.0,0.0
Test,0.3438028174162574,0.27285490919821487,0.8985264722105173,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.9294927826070247,0.36884030024042935,0.0,1.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.0,0.0,0.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.0,0.0,1.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,1.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.1858515938741916,0.1474988487644898,0.9714439122602873,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.2425488510447002,0.19249593480732055,0.9508498146077284,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.10070848106529365,0.9949159772772379,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,1.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.9294927826070247,0.36884030024042935,0.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.9294927826070247,0.36884030024042935,0.0,1.0
Test,0.0,0.5191003776210682,0.854713284062945,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.5191003776210682,0.854713284062945,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.3438028174162574,0.27285490919821487,0.8985264722105173,1.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.5191003776210682,0.854713284062945,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,1.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,1.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,1.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.0,0.5191003776210682,0.854713284062945,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,0.0
Test,0.0,0.1501141637763409,0.9886686693901704,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.1258852920832784,0.09990732536431346,0.9870012257214562,0.0
Test,0.0,0.0,1.0,0.0
Test,0.3438028174162574,0.27285490919821487,0.8985264722105173,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.5191003776210682,0.854713284062945,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.5191003776210682,0.854713284062945,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7944613703096929,0.3152572842282503,0.5190799320207564,0.0
Test,0.5473848009752819,0.4344252652989772,0.7152933443917707,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.5191003776210682,0.854713284062945,0.0
Test,0.0,0.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.1501141637763409,0.9886686693901704,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.1258852920832784,0.09990732536431346,0.9870012257214562,0.0
Test,0.3438028174162574,0.27285490919821487,0.8985264722105173,0.0
Test,0.0,1.0,0.0,0.0
Test,0.3438028174162574,0.27285490919821487,0.8985264722105173,1.0
Test,0.7832938617209669,0.6216516115882389,0.0,1.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.7832938617209669,0.6216516115882389,0.0,0.0
Test,0.0,1.0,0.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,1.0,0.0
Test,0.0,0.0,1.0,0.0
